,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,mos_name,asymmetry,hi_mass
38,39,66.17662029182219,492.56294536817103,180.55598914149985,56,477,167,77,509,195,5894,14620.263671875,14620.263671875,16.943605422973633,"[72, 489, 183]",4.334953698151587,51.06436588135976,32,28,162.31508539771752,1854.5967742304265,1622.605013553164,data/training/Target/mask_1245mosB.fits,1245mosB,0.102880658436214,-6085832379.085542
39,40,66.18636959370905,603.5593709043251,551.5633027522936,56,592,542,77,616,562,3815,6148.529296875,6148.529296875,13.877185821533203,"[65, 603, 552]",4.151181702957395,51.06436588135976,24,20,162.31508539771752,1390.6801470838204,1158.8125980381094,data/training/Target/mask_1245mosB.fits,1245mosB,0.1544461778471139,3827439502.8539243
40,41,68.16825839682369,636.0947526558643,525.0758665092822,56,616,510,82,657,541,9319,27217.390625,27217.390625,20.39496612548828,"[60, 643, 523]",4.069142422003732,50.8382432406282,41,31,200.961534301936,2366.347260575135,1788.6363902894504,data/training/Target/mask_1245mosB.fits,1245mosB,0.1097234611953612,-1832931058.892842
41,42,85.16589451176051,922.0456165359944,1832.032697790449,56,910,1821,116,935,1844,11224,7317.75341796875,7317.75341796875,6.473245620727539,"[108, 925, 1830]",3.7313795711263418,48.917153081323065,25,23,463.7573868506215,1387.7408897625448,1276.669020580507,data/training/Target/mask_1245mosB.fits,1245mosB,0.0988342625443487,-1880204273.6198301
42,43,74.16379310344827,1236.043395675044,636.0819696084161,56,1224,625,93,1249,648,6844,7064.81298828125,7064.81298828125,9.635283470153809,"[60, 1233, 633]",3.628427273952264,50.16001687535966,25,23,285.9837218912166,1422.9999512316906,1309.1060207470907,data/training/Target/mask_1245mosB.fits,1245mosB,0.1689291101055807,2296515081.8577085
43,44,65.15115489130434,912.156929347826,1316.101222826087,57,901,1307,75,925,1326,2944,4579.24365234375,4579.24365234375,14.264314651489258,"[67, 912, 1314]",3.9439585683513374,51.1774360511108,24,19,139.12721605518644,1393.759485044572,1103.2911295805611,data/training/Target/mask_1245mosB.fits,1245mosB,0.1503518873960332,924850368.1213803
44,45,71.17514124293785,1295.071520287622,679.0602208525937,57,1278,665,87,1313,694,7788,25070.3515625,25070.3515625,26.61518096923828,"[81, 1300, 683]",3.1050648475461315,50.49910351953225,35,29,231.8786934253108,2006.1840148197168,1661.992770708247,data/training/Target/mask_1245mosB.fits,1245mosB,0.3016550987720235,
45,46,70.21201699372851,1339.041270483512,233.1047946591139,57,1328,224,85,1352,244,4943,5060.22998046875,5060.22998046875,9.574705123901367,"[77, 1341, 235]",3.8304362556420872,50.612144195179376,24,20,216.42011386362336,1378.3644018435298,1148.5502521143517,data/training/Target/mask_1245mosB.fits,1245mosB,0.0691747572815534,1323115756.1876407
46,47,73.08228826662085,1465.059955334135,1591.0235354750043,57,1455,1582,91,1476,1601,5821,2876.77978515625,2876.77978515625,5.517273426055908,"[84, 1468, 1592]",2.6745341215038128,50.27303986008361,21,19,262.7958525486855,1197.9187184232364,1083.7940157706737,data/training/Target/mask_1245mosB.fits,1245mosB,0.0547619047619047,-1349288238.8394318
47,48,89.65156479493842,452.5346288554966,1101.5415772229126,58,434,1085,122,472,1119,17702,33872.92578125,33872.92578125,18.05865478515625,"[115, 458, 1107]",5.190295111949625,48.46537937241501,38,34,494.6745459739963,2090.62000357384,1870.3234614272192,data/training/Target/mask_1245mosB.fits,1245mosB,0.1386861313868613,365272538.0791127
48,49,82.20781728592355,610.0605273671594,1320.0559328805434,58,591,1305,108,630,1336,15018,23665.6796875,23665.6796875,15.719096183776855,"[101, 616, 1322]",6.367324501912024,49.25604521667473,39,31,386.4644890421845,2180.7124021653435,1732.970089058459,data/training/Target/mask_1245mosB.fits,1245mosB,0.0954283177984909,-1502661437.0659072
49,50,73.15181483429774,697.0437664387165,843.0397685428721,58,680,826,89,716,861,9505,25829.080078125,25829.080078125,20.25718116760254,"[83, 701, 847]",8.06649822834517,50.27303986008361,36,35,239.60798320615444,2054.328723377152,1997.203156382456,data/training/Target/mask_1245mosB.fits,1245mosB,0.1613394216133942,753270389.7753257
50,51,74.131497474336,891.1184617891478,756.0746292977025,58,879,745,91,904,768,6137,9173.236328125,9173.236328125,11.871454238891602,"[86, 889, 760]",4.516741282800328,50.16001687535966,25,23,255.06656276784184,1422.9999512316906,1309.1060207470907,data/training/Target/mask_1245mosB.fits,1245mosB,0.1442542787286063,452739372.29693645
51,52,74.12381703470031,928.0995005257624,2004.0931913774973,58,914,1992,91,944,2018,7608,14877.275390625,14877.275390625,15.530271530151367,"[64, 932, 2006]",4.168158074028016,50.16001687535966,30,26,255.06656276784184,1707.8015011288817,1479.952341676789,data/training/Target/mask_1245mosB.fits,1245mosB,0.1311953352769679,534923617.34440154
52,53,78.978945035461,1208.9468639184397,1683.3844193262412,58,1178,1656,96,1236,1714,18048,55637.01953125,55637.01953125,24.07762718200684,"[77, 1210, 1678]",3.727455310293211,49.70798389236564,58,58,293.7130116720603,3275.459772933724,3275.459772933724,data/training/Target/mask_1245mosB.fits,1245mosB,0.1480701754385965,-472883908.1913012
53,54,77.78009359131791,1466.1762304603233,1052.7794630115163,58,1433,1019,94,1500,1107,30131,101727.2421875,101727.2421875,20.310136795043945,"[84, 1472, 1062]",5.523130670092341,49.82098329565093,67,88,278.2544321103729,3794.157222133809,4990.360028355661,data/training/Target/mask_1245mosB.fits,1245mosB,0.1405139420448332,2920181422.8687267
54,55,70.1540412044374,324.0839936608558,1516.0480190174326,59,308,1503,83,341,1530,6310,15517.53515625,15517.53515625,17.98744010925293,"[64, 328, 1514]",3.673117607398409,50.612144195179376,33,27,185.50295474024853,1895.668411105193,1550.7617766709193,data/training/Target/mask_1245mosB.fits,1245mosB,0.1962125197264597,2281628297.450765
55,56,69.1764291996482,1031.5377308707125,614.5519788918206,59,1017,602,80,1047,628,5685,12345.19140625,12345.19140625,14.902079582214355,"[65, 1028, 614]",2.468398138433386,50.72519076872428,30,26,162.31508539771752,1727.0440150595557,1496.627583812731,data/training/Target/mask_1245mosB.fits,1245mosB,0.1353620146904512,
56,57,65.13980509745127,1469.0862068965516,809.0982008995502,59,1459,799,73,1480,821,2668,2965.37060546875,2965.37060546875,9.736971855163574,"[62, 1471, 809]",1.8619019107738377,51.1774360511108,21,22,108.21005693181168,1219.468899775257,1277.5624210668548,data/training/Target/mask_1245mosB.fits,1245mosB,0.166018158236057,
57,58,75.22604242867594,357.5473664959766,421.5389539136796,60,346,412,92,370,432,5468,4708.5927734375,4708.5927734375,8.194509506225586,"[84, 358, 420]",4.8072505857750665,50.046999786686726,24,20,247.33727298699816,1362.9733342064194,1135.7253310765846,data/training/Target/mask_1245mosB.fits,1245mosB,0.1179941002949852,-813936523.0018942
58,59,78.23242841204909,564.5570844179992,1776.5956365439445,60,551,1765,98,579,1789,8067,10115.3076171875,10115.3076171875,12.426507949829102,"[93, 560, 1779]",4.054650668122454,49.70798389236564,28,24,293.7130116720603,1579.5050518156884,1353.7406204413337,data/training/Target/mask_1245mosB.fits,1245mosB,0.0803080308030803,2507566508.1995335
59,60,72.13409610983982,1326.579176201373,1459.575057208238,60,1317,1450,85,1338,1470,4370,2453.91650390625,2453.91650390625,6.375423431396484,"[75, 1321, 1465]",3.1154077756400005,50.38606874132073,21,20,193.23224452109227,1200.611999214158,1143.4198822465016,data/training/Target/mask_1245mosB.fits,1245mosB,0.0523038605230386,-445414391.4304763
60,61,72.18772419290553,1403.579713033081,1456.539457951375,60,1392,1446,85,1416,1468,5018,5960.7470703125,5960.7470703125,10.40794563293457,"[67, 1401, 1456]",2.228735678547709,50.38606874132073,24,22,193.23224452109227,1372.207493009008,1257.807208335235,data/training/Target/mask_1245mosB.fits,1245mosB,0.0618181818181818,3343168260.169413
61,62,67.14292853573214,195.1074462768616,581.0829585207397,61,185,573,75,206,590,2001,2958.114013671875,2958.114013671875,12.440078735351562,"[66, 196, 582]",2.012367753251106,50.95130161135326,21,17,108.21005693181168,1214.0805111077,982.7629798390448,data/training/Target/mask_1245mosB.fits,1245mosB,0.0539325842696629,
62,63,76.19973515780181,501.013904215405,1353.0436989627017,61,489,1346,92,514,1361,4531,2446.82177734375,2446.82177734375,6.245060443878174,"[86, 501, 1351]",6.609719101006264,49.93398859360453,25,15,239.60798320615444,1416.587707896252,849.8067471666213,data/training/Target/mask_1245mosB.fits,1245mosB,0.078777189888301,-1087085963.5327096
63,64,76.20276659078971,687.0852740325687,1998.0315181229207,61,675,1988,93,700,2009,5711,6147.859375,6147.859375,10.058588027954102,"[66, 689, 2000]",4.834421890127919,49.93398859360453,25,21,247.33727298699816,1416.587707896252,1189.839719028118,data/training/Target/mask_1245mosB.fits,1245mosB,0.0928355196770938,-2701829303.336008
64,65,75.2018048990116,946.6023205844436,404.5577997421573,61,922,386,90,973,424,11635,55383.71875,55383.71875,32.86895751953125,"[83, 954, 409]",3.7477000823381657,50.046999786686726,51,38,224.14940364446707,2898.8379544703835,2158.84534956214,data/training/Target/mask_1245mosB.fits,1245mosB,0.1664012738853503,-1485466125.324066
65,66,82.14825945404458,995.0603556223392,494.07300275482095,61,982,481,105,1009,508,7986,12233.724609375,12233.724609375,13.209285736083984,"[99, 996, 489]",7.084707235660846,49.25604521667473,27,27,340.0887503571225,1509.210751819303,1509.210751819303,data/training/Target/mask_1245mosB.fits,1245mosB,0.1584821428571428,4476364011.4683485
66,67,71.19292833412435,1058.0813953488373,1574.078073089701,61,1046,1564,83,1071,1585,4214,7507.31201171875,7507.31201171875,15.481730461120604,"[66, 1056, 1573]",3.739362273423496,50.49910351953225,25,21,170.04437517856124,1432.619570764912,1203.305420519678,data/training/Target/mask_1245mosB.fits,1245mosB,0.1175324675324675,2085377615.59463
67,68,77.16245969087068,1482.079839875459,2125.0654953852995,61,1466,2111,94,1499,2141,8993,20527.650390625,20527.650390625,20.52804183959961,"[65, 1487, 2121]",5.923352904082444,49.82098329565093,33,30,255.06656276784184,1866.0356273299408,1696.2584018153707,data/training/Target/mask_1245mosB.fits,1245mosB,0.169260700389105,64001644.191436894
68,69,74.20098614698286,1576.108006574313,1954.0643343507863,61,1565,1945,88,1588,1964,4259,4474.0341796875,4474.0341796875,10.197701454162598,"[81, 1576, 1952]",6.198684519962952,50.16001687535966,23,19,208.69082408277967,1309.1060207470907,1081.357448679659,data/training/Target/mask_1245mosB.fits,1245mosB,0.1649580615097856,2376011299.197058
69,70,71.02942194530979,830.1240913811007,750.926272066459,62,816,734,82,847,771,5778,5966.2333984375,5966.2333984375,10.844159126281738,"[69, 827, 760]",4.974093567464955,50.49910351953225,31,37,154.58579561687384,1776.7044743167903,2120.954224415633,data/training/Target/mask_1245mosB.fits,1245mosB,0.2957746478873239,-2314128889.1392956
70,71,82.43105660183713,1516.6961050957048,252.7174013444861,62,1494,227,107,1552,276,19487,60716.20703125,60716.20703125,23.5223445892334,"[101, 1509, 259]",16.89779664314124,49.25604521667473,58,49,347.81804013796614,3245.67970872384,2740.905206137893,data/training/Target/mask_1245mosB.fits,1245mosB,0.2121212121212121,192563855.2951172
71,72,67.18889524899828,1518.0995993131082,1506.0646823125358,62,1508,1499,74,1529,1515,1747,2651.48095703125,2651.48095703125,15.445850372314451,"[69, 1519, 1505]",2.035541771494414,50.95130161135326,21,16,92.75147737012428,1214.0805111077,924.94029608566,data/training/Target/mask_1245mosB.fits,1245mosB,0.0941080196399345,4947949086.140368
72,73,75.19556585043019,1569.5519523494374,1325.5547650562542,62,1555,1313,89,1585,1339,6044,11582.2763671875,11582.2763671875,15.10586643218994,"[84, 1573, 1324]",4.378270844801527,50.046999786686726,30,26,208.69082408277967,1703.9536006353776,1476.6178151863649,data/training/Target/mask_1245mosB.fits,1245mosB,0.0833333333333333,130913187.47746298
73,74,76.18287639761066,224.06095879920355,691.077653545719,63,209,677,90,240,706,6529,20561.7890625,20561.7890625,27.213438034057617,"[69, 228, 688]",2.699748570633493,49.93398859360453,31,29,208.69082408277967,1756.8220972561635,1643.3940856613349,data/training/Target/mask_1245mosB.fits,1245mosB,0.2168067226890756,1954742227.3406477
74,75,74.16116370353267,259.05333641191413,907.1004386977604,63,248,897,86,271,919,4331,4564.92333984375,4564.92333984375,10.967170715332031,"[69, 262, 908]",2.454404504486238,50.16001687535966,23,22,177.77366495940493,1309.1060207470907,1252.1641868897002,data/training/Target/mask_1245mosB.fits,1245mosB,0.1601173020527859,1841651974.1329315
75,76,95.69951267283793,656.5758621493693,1671.5611257490614,63,629,1627,130,685,1717,42887,150967.65625,150967.65625,25.36094093322754,"[69, 652, 1655]",29.126000754349707,47.78789547393098,56,90,517.8624153165273,3040.0553939585247,4896.254357056704,data/training/Target/mask_1245mosB.fits,1245mosB,0.2508939213349225,1585304116.3204143
76,77,71.17280622941,679.0604971548368,805.0592991913746,63,668,795,80,691,816,3339,3690.96826171875,3690.96826171875,12.599085807800291,"[71, 679, 805]",3.4292976041149967,50.49910351953225,23,21,131.39792627434275,1317.9557061159037,1203.305420519678,data/training/Target/mask_1245mosB.fits,1245mosB,0.1585778781038374,1945892508.4014373
77,78,69.14847666795218,1044.5564982645585,2114.580023139221,63,1034,2104,76,1056,2126,2593,3048.505859375,3048.505859375,12.394930839538574,"[71, 1046, 2114]",1.9489305017930203,50.72519076872428,22,22,100.480767150968,1266.2728445959908,1266.2728445959908,data/training/Target/mask_1245mosB.fits,1245mosB,0.2055727554179566,-1195855792.314194
78,79,93.71593533487298,1322.0383479241634,1324.0137493957784,63,1308,1298,126,1338,1351,18619,49894.5390625,49894.5390625,20.5778865814209,"[67, 1325, 1332]",7.998817504364105,48.01369988968735,30,53,486.94525619315255,1634.7257009524624,2890.384201131262,data/training/Target/mask_1245mosB.fits,1245mosB,0.0662100456621004,-3607403222.8681517
79,80,73.18704225352113,1353.0566197183098,886.0464788732394,63,1343,877,84,1364,896,3550,2626.0263671875,2626.0263671875,7.414096832275391,"[77, 1351, 886]",1.5826599500859402,50.27303986008361,21,19,162.31508539771752,1197.9187184232364,1083.7940157706737,data/training/Target/mask_1245mosB.fits,1245mosB,0.1699604743083003,-512867275.2643447
80,81,74.16674950298211,1454.1190357852884,1377.0939363817097,63,1443,1368,86,1467,1387,4024,3182.320556640625,3182.320556640625,9.114380836486816,"[81, 1453, 1379]",5.066249611385111,50.16001687535966,24,19,177.77366495940493,1366.0512265641512,1081.357448679659,data/training/Target/mask_1245mosB.fits,1245mosB,0.0767729342875731,-119115808.4735932
81,82,72.15416323165705,1569.6875515251445,729.6828799120638,63,1559,720,83,1582,741,3639,2875.55322265625,2875.55322265625,9.19044589996338,"[69, 1571, 729]",3.7346292131339296,50.38606874132073,23,21,154.58579561687384,1315.0056570942252,1200.611999214158,data/training/Target/mask_1245mosB.fits,1245mosB,0.0700344431687715,1723366939.827277
82,83,75.49434571890146,278.4972177346976,619.1231376772572,64,267,606,88,289,634,5571,6030.56396484375,6030.56396484375,10.529302597045898,"[82, 279, 622]",2.713263375454744,50.046999786686726,22,28,185.50295474024853,1249.3428969508548,1590.2775128128085,data/training/Target/mask_1245mosB.fits,1245mosB,0.3338690237042989,139629090.60605243
83,84,71.19218967921897,341.06415620641565,1675.0744769874475,64,328,1663,79,356,1688,3585,10102.7216796875,10102.7216796875,19.67742919921875,"[74, 339, 1678]",2.7227502356473714,50.49910351953225,28,25,115.93934671265538,1604.643416920295,1432.619570764912,data/training/Target/mask_1245mosB.fits,1245mosB,0.1011904761904761,-1796603375.7215586
84,85,80.14484259879437,442.5125586068319,1307.51841929002,64,432,1297,97,455,1319,5972,3850.244140625,3850.244140625,7.415586948394775,"[69, 441, 1310]",3.5265142801377083,49.48200276795228,23,22,255.06656276784184,1291.410804408468,1235.2386546353728,data/training/Target/mask_1245mosB.fits,1245mosB,0.0600879335613092,2788512737.283542
85,86,71.10932588194201,678.0796367446734,343.0195599022005,64,668,332,79,689,354,2863,2497.2900390625,2497.2900390625,9.149757385253906,"[74, 676, 343]",2.5311324634427885,50.49910351953225,21,22,115.93934671265538,1203.305420519678,1260.628939864975,data/training/Target/mask_1245mosB.fits,1245mosB,0.0947084597236265,-588070019.6254127
86,87,75.18988368947795,1159.5620773600217,910.601839329186,64,1150,902,87,1171,920,3697,2652.671875,2652.671875,7.052690029144287,"[69, 1161, 910]",1.953345193852499,50.046999786686726,21,18,177.77366495940493,1192.5325783412063,1022.1194647711228,data/training/Target/mask_1245mosB.fits,1245mosB,0.0573394495412844,-1114949710.5712028
87,88,78.75895015540463,1367.5922643029814,1014.3746978243352,64,1353,998,97,1385,1035,8687,10920.4755859375,10920.4755859375,13.17678165435791,"[71, 1372, 1026]",5.084794919392726,49.70798389236564,32,37,255.06656276784184,1805.3346005405149,2087.7273273360024,data/training/Target/mask_1245mosB.fits,1245mosB,0.0872641509433962,639553830.9267828
88,89,74.17700817700818,1413.066378066378,1531.035594035594,64,1397,1517,86,1431,1546,6237,16481.119140625,16481.119140625,17.485559463500977,"[68, 1409, 1534]",4.409678333559831,50.16001687535966,34,29,170.04437517856124,1935.721077651716,1650.832977524184,data/training/Target/mask_1245mosB.fits,1245mosB,0.2821092278719397,35621985.63589866
89,90,79.15372246341856,522.0469528863161,1108.065444605242,65,509,1097,94,536,1120,6219,7826.97705078125,7826.97705078125,10.650384902954102,"[71, 519, 1109]",2.6225825989769347,49.59499038328554,27,23,224.14940364446707,1519.5960697528883,1294.3596225452357,data/training/Target/mask_1245mosB.fits,1245mosB,0.0909090909090909,1880964869.229402
90,91,75.14752348420154,562.5824081981212,1921.575149444919,65,550,1910,87,576,1934,4684,6933.58837890625,6933.58837890625,14.309392929077148,"[69, 566, 1921]",2.1778711181962134,50.046999786686726,26,24,170.04437517856124,1476.6178151863649,1362.9733342064194,data/training/Target/mask_1245mosB.fits,1245mosB,0.0505494505494505,-655131925.8640382
91,92,74.17385383567861,573.0853381752156,1893.0810258738084,65,560,1881,85,587,1906,4406,10566.94140625,10566.94140625,17.403562545776367,"[69, 574, 1897]",5.125014415236199,50.16001687535966,27,25,154.58579561687384,1536.9085448643154,1422.9999512316906,data/training/Target/mask_1245mosB.fits,1245mosB,0.0891089108910891,-1928725393.2010436
92,93,78.19422150882825,1188.548555377207,1957.57323434992,65,1177,1947,93,1201,1969,4984,7372.7236328125,7372.7236328125,12.719191551208496,"[71, 1188, 1955]",6.165405233752422,49.70798389236564,24,22,216.42011386362336,1353.7406204413337,1240.8799101318891,data/training/Target/mask_1245mosB.fits,1245mosB,0.0942028985507246,472420563.4140015
93,94,83.1276432730616,1284.5458167330678,1050.5784554091326,65,1273,1041,102,1297,1061,6526,5859.70703125,5859.70703125,9.224963188171388,"[70, 1282, 1053]",4.8357446325612194,49.14307527981087,24,20,285.9837218912166,1338.3559744394263,1115.212413934388,data/training/Target/mask_1245mosB.fits,1245mosB,0.1650485436893204,2038644882.9334457
94,95,74.18244514106583,1466.1040752351098,1509.0579937304076,65,1454,1501,85,1479,1518,3190,3157.166015625,3157.166015625,10.15586757659912,"[80, 1467, 1511]",6.02611200760735,50.16001687535966,25,17,154.58579561687384,1422.9999512316906,967.5004581673132,data/training/Target/mask_1245mosB.fits,1245mosB,0.2865707434052758,636921781.1305128
95,96,81.19771815446339,717.5749749247743,1105.540997993982,66,701,1093,97,735,1119,7976,15768.55078125,15768.55078125,17.423358917236328,"[90, 721, 1107]",3.520458901673264,49.36902104590178,34,26,239.60798320615444,1905.195822781469,1456.6143086579482,data/training/Target/mask_1245mosB.fits,1245mosB,0.11254851228978,-2595779401.88413
96,97,73.16284584980237,818.0541501976285,1859.0565217391304,66,808,1851,81,829,1869,2530,3253.98486328125,3253.98486328125,10.267491340637209,"[73, 818, 1859]",2.5194812461404177,50.27303986008361,21,18,115.93934671265538,1197.9187184232364,1026.7359244954216,data/training/Target/mask_1245mosB.fits,1245mosB,0.1630537229029217,1407243515.5768166
97,98,88.14900261938344,870.671065887568,1477.894418698368,66,849,1467,111,898,1493,9926,14430.8359375,14430.8359375,15.2971830368042,"[84, 864, 1483]",12.589826961654952,48.57831396478531,49,26,347.81804013796614,2703.192127296614,1433.284795049798,data/training/Target/mask_1245mosB.fits,1245mosB,0.2469287469287469,-1356230612.547688
98,99,78.18476682265613,1067.5652735194449,1087.5328384702275,66,1051,1076,92,1085,1100,6197,16083.724609375,16083.724609375,22.062162399291992,"[72, 1063, 1088]",2.0034622812182747,49.70798389236564,34,24,200.961534301936,1918.2767100561148,1353.7406204413337,data/training/Target/mask_1245mosB.fits,1245mosB,0.0469361147327249,787825358.9800936
99,100,79.3286252354049,1241.1931889516636,2153.515065913371,66,1228,2142,96,1254,2167,6372,13451.3046875,13451.3046875,20.83292007446289,"[74, 1241, 2151]",5.141968628805842,49.59499038328554,26,25,231.8786934253108,1463.2814485602182,1406.9705971614162,data/training/Target/mask_1245mosB.fits,1245mosB,0.0665362035225048,-2384360217.4804797
100,101,78.18649457538346,1307.616909839132,1879.5536849981293,66,1295,1866,92,1321,1894,5346,12417.0859375,12417.0859375,18.98931884765625,"[85, 1307, 1876]",7.362204022682985,49.70798389236564,26,28,200.961534301936,1466.6152793436663,1579.5050518156884,data/training/Target/mask_1245mosB.fits,1245mosB,0.076049943246311,-597741618.4599779
101,102,77.1815499606609,1343.0727773406766,976.0576317859952,66,1330,965,89,1357,988,5084,8738.197265625,8738.197265625,15.392984390258787,"[71, 1340, 975]",2.710288688198551,49.82098329565093,27,23,177.77366495940493,1526.5205179434902,1300.2577202862878,data/training/Target/mask_1245mosB.fits,1245mosB,0.2981770833333333,3344718711.987516
102,103,76.14665127020785,966.0819861431872,369.080831408776,67,954,360,86,979,380,3464,5418.6484375,5418.6484375,15.637532234191896,"[73, 965, 371]",4.018848563800079,49.93398859360453,25,20,146.85650583603015,1416.587707896252,1133.1607482798993,data/training/Target/mask_1245mosB.fits,1245mosB,0.0538461538461538,2081797109.8157938
103,104,84.16917738659444,1372.5715132024377,939.5574644549764,67,1354,921,102,1392,960,11816,31378.23828125,31378.23828125,19.250890731811523,"[95, 1370, 945]",8.500538656191695,49.03011123484706,38,39,270.5251423295292,2114.9804799292147,2170.70962922499,data/training/Target/mask_1245mosB.fits,1245mosB,0.1342756183745583,1995748302.987408
104,105,75.17209813255218,181.5474185280117,649.5400952032222,68,171,640,83,193,660,2731,3688.520751953125,3688.520751953125,13.223825454711914,"[72, 179, 651]",2.377422671723361,50.046999786686726,22,20,115.93934671265538,1249.3428969508548,1135.7253310765846,data/training/Target/mask_1245mosB.fits,1245mosB,0.0496453900709219,687289107.0441936
105,106,83.16757095158597,230.60267111853088,1054.547370617696,68,219,1047,100,243,1063,4792,2693.41064453125,2693.41064453125,5.842319011688232,"[77, 231, 1053]",7.027000924602323,49.14307527981087,24,16,247.33727298699816,1338.3559744394263,892.1148069304618,data/training/Target/mask_1245mosB.fits,1245mosB,0.0849673202614379,2124260284.3671768
106,107,89.68860580325548,248.5344420853975,1369.5495399858455,68,236,1358,113,262,1383,8478,10647.10546875,10647.10546875,12.703115463256836,"[72, 247, 1374]",6.595268944631237,48.46537937241501,26,25,347.81804013796614,1429.952702581607,1374.924427452706,data/training/Target/mask_1245mosB.fits,1245mosB,0.0600375234521576,569696680.025904
107,108,73.17977528089888,633.0931335830212,627.0721598002497,68,620,615,80,648,640,4005,10386.0078125,10386.0078125,18.62359046936035,"[73, 632, 626]",1.2219850777145116,50.27303986008361,28,25,92.75147737012428,1597.46009013512,1426.2063237923278,data/training/Target/mask_1245mosB.fits,1245mosB,0.0771992818671454,
108,109,74.16804864566059,682.0497512437811,1137.089552238806,68,669,1125,82,696,1150,3618,9685.4765625,9685.4765625,20.403589248657227,"[72, 680, 1135]",1.7814018086339891,50.16001687535966,27,25,108.21005693181168,1536.9085448643154,1422.9999512316906,data/training/Target/mask_1245mosB.fits,1245mosB,0.1540247678018576,169309139.61041334
109,110,92.67380517106294,1203.5452250369983,1176.5670758248457,68,1188,1165,118,1220,1190,11487,15423.2763671875,15423.2763671875,15.2588529586792,"[111, 1199, 1174]",3.57617200939505,48.126610928276754,32,25,386.4644890421845,1747.9010233789302,1365.3138350024394,data/training/Target/mask_1245mosB.fits,1245mosB,0.1655172413793103,-833726966.9794178
110,111,78.16831683168317,341.53917963224893,605.5708628005658,69,329,595,89,355,617,3535,6639.8076171875,6639.8076171875,16.923994064331055,"[77, 342, 606]",5.536746674274275,49.70798389236564,26,22,154.58579561687384,1466.6152793436663,1240.8799101318891,data/training/Target/mask_1245mosB.fits,1245mosB,0.0693069306930693,1381154720.384388
111,112,78.20652508464143,373.5413973530317,354.5435518621114,69,362,346,88,386,364,3249,3124.65966796875,3124.65966796875,9.253549575805664,"[77, 372, 355]",4.905333389673195,49.70798389236564,24,18,146.85650583603015,1353.7406204413337,1015.1956782119024,data/training/Target/mask_1245mosB.fits,1245mosB,0.1259259259259259,
112,113,75.1648590021692,545.5513376717281,2118.5339840925526,69,534,2108,82,558,2130,2766,4874.978515625,4874.978515625,16.743045806884766,"[74, 544, 2119]",1.522887761748556,50.046999786686726,24,22,100.480767150968,1362.9733342064194,1249.3428969508548,data/training/Target/mask_1245mosB.fits,1245mosB,0.114521841794569,2151946716.616938
113,114,76.17182130584193,563.0794673539519,694.0970790378007,69,553,686,84,574,703,2328,3111.713623046875,3111.713623046875,11.207181930541992,"[77, 563, 693]",2.21321693408053,49.93398859360453,21,17,115.93934671265538,1189.839719028118,963.1407613454352,data/training/Target/mask_1245mosB.fits,1245mosB,0.2073910645339216,-374510784.3029372
114,115,82.15723645026802,656.0510224339885,497.0762358546754,69,646,487,96,667,509,5037,3633.1201171875,3633.1201171875,7.505186557769775,"[89, 658, 496]",2.3315562682991504,49.25604521667473,21,22,208.69082408277967,1173.6855126480084,1229.597987604297,data/training/Target/mask_1245mosB.fits,1245mosB,0.0372405372405372,2707989693.5664487
115,116,84.18057589067838,838.5638522856678,283.5451439726696,69,827,273,101,851,295,6147,4441.84130859375,4441.84130859375,8.981184005737305,"[77, 841, 284]",3.1225261838635268,49.03011123484706,24,22,247.33727298699816,1335.2795266670123,1223.957908946649,data/training/Target/mask_1245mosB.fits,1245mosB,0.1876379690949227,-2183873129.6769457
116,117,84.1600077579519,919.5096974398758,607.599301784329,69,909,599,100,931,618,5156,3239.261474609375,3239.261474609375,6.480973243713379,"[93, 921, 610]",3.457548306069945,49.03011123484706,22,19,239.60798320615444,1223.957908946649,1056.9987670685755,data/training/Target/mask_1245mosB.fits,1245mosB,0.0487106017191977,-9662083441.353857
117,118,79.1818870784388,1355.0701023114816,311.0771125426298,69,1341,299,90,1370,324,5278,11084.4609375,11084.4609375,14.271610260009766,"[84, 1358, 310]",2.795375360501826,49.59499038328554,29,25,162.31508539771752,1632.2372029532037,1406.9705971614162,data/training/Target/mask_1245mosB.fits,1245mosB,0.0314795383001049,1346120493.7772117
118,119,76.14959804264244,1516.069206571129,1006.0636141209368,69,1505,997,85,1528,1017,2861,5004.04150390625,5004.04150390625,13.970403671264648,"[79, 1517, 1004]",3.2163260322920704,49.93398859360453,23,20,123.66863649349908,1303.2069999146215,1133.1607482798993,data/training/Target/mask_1245mosB.fits,1245mosB,0.0835532102022867,697929531.8995466
119,120,77.13994910941476,442.07845631891433,919.1005089058524,70,430,912,85,455,927,2358,1955.825439453125,1955.825439453125,8.019454956054688,"[79, 443, 918]",6.177412991708572,49.82098329565093,25,15,115.93934671265538,1413.3818370952815,847.8835548206599,data/training/Target/mask_1245mosB.fits,1245mosB,0.0354291417165668,-3555399457.020215
