,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,max_loc-0,max_loc-1,max_loc-2,elongation,detection_size,n_vel,nx,ny,mos_name,max_loc,dist,nx_kpc,ny_kpc,file,overlap_areas,area_gts,hi_mass,true_positive_mocks,type,area_gt,overlap_area,tot_flux,peak_flux
1264,28,595.1908713692947,609.8215767634855,1090.311203319502,590,607,1087,601,614,1095,241,3.1989240646362305,3,1,4,1.2067712461082385,616,85.02218758928062,7,8,1245mosF,"[593, 608, 1091]",249.6009842501088,50.824190165167046,58.08478900593592,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2078837506.778509,False,,,,0.15902365166505633,0.009836108678987883
1265,29,596.7929292929293,577.2979797979798,1585.0,592,574,1581,601,581,1589,198,2.69108510017395,7,2,5,1.5602566635864683,504,69.56360802759322,7,8,1245mosF,"[599, 576, 1586]",249.47732365621903,50.7990101781623,58.056011877808736,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,1689926008.0405114,False,,,,0.1293944364372303,0.008119768300062238
1266,30,596.0625,128.6796875,308.328125,589,126,306,601,132,312,128,2.7200193405151367,1,4,0,1.875,432,92.75147737012428,6,6,1245mosF,"[590, 130, 306]",249.47732365621903,43.54200856448401,43.54200856448401,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,4254527494.1071672,False,,,,0.32576111900012933,0.030292243269603045
1267,31,598.9411764705883,871.6470588235294,770.6470588235294,598,869,767,600,875,776,17,10.5635986328125,1,3,5,3.0458351429354638,108,15.458579561687383,6,9,1245mosF,"[599, 872, 772]",249.23002271106031,43.49884640563808,65.24827043661384,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,297700541.2301994,False,,,,0.022837132969745856,0.009405038227311004
1268,32,596.6973684210526,875.2236842105264,254.3421052631579,592,870,252,599,879,257,76,6.495439052581787,6,6,2,3.0,315,54.10502846590584,9,5,1245mosF,"[598, 876, 254]",249.47732365621903,65.31301367570447,36.28500702449269,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,6141674087.842045,False,,,,0.47025636246578856,0.026192636324132337
1269,33,593.7304964539007,533.0,1594.241134751773,590,530,1592,599,537,1597,141,2.9966869354248047,7,3,1,2.2929806516463667,315,69.56360802759322,7,5,1245mosF,"[597, 533, 1593]",249.84832568327067,50.87455426157681,36.33896708370922,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,1362842583.6939034,False,,,,0.10405764030686858,0.009142932939435985
1270,34,578.9385416666667,298.846875,872.865625,566,294,868,595,304,879,960,4.380804538726807,10,2,6,1.3165312024240468,3190,224.14940364446707,10,11,1245mosF,"[576, 296, 874]",251.70424728349835,73.21780144285275,80.53958206418339,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,11042218531.592854,True,mock,2443.0,921.0,0.8314037812121865,0.03963357163100873
1271,35,593.0677966101695,83.10169491525424,1535.271186440678,593,76,1532,595,92,1538,59,5.740194797515869,0,3,3,1.0,192,15.458579561687383,16,6,1245mosF,"[593, 79, 1535]",249.84832568327067,116.28470224431624,43.606760635744735,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5584209876.473889,False,,,,0.4263733094905217,0.014662335665807371
1272,36,572.7820819112628,837.5810580204778,328.77252559726963,552,828,319,594,849,339,5860,9.171137809753418,5,12,12,1.7877328635076648,17640,324.63017079543505,21,20,1245mosF,"[557, 840, 331]",252.4470415526173,154.21114508395655,146.86775552441026,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,102880148897.5583,True,mock,4577.0,4324.0,7.703179739134562,0.09834945390589359
1273,37,587.2714932126697,188.7737556561086,718.6923076923077,583,186,716,593,193,722,221,3.407808303833008,4,3,2,1.305597914133625,420,77.29289780843692,7,6,1245mosF,"[587, 189, 718]",250.5905119855932,51.025679538107866,43.73629658658211,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3352920300.161921,True,mock,2038.0,221.0,0.2545759441074749,0.017718234298428125
1274,38,579.6778625954198,825.3801526717557,384.787786259542,570,822,381,592,830,390,655,4.626560688018799,14,4,3,1.902653942241347,1584,170.04437517856124,8,9,1245mosF,"[584, 826, 384]",251.5804718937385,58.54543671718403,65.86361662264176,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,7573744907.541699,True,mock,2226.0,648.0,0.5707814549914675,0.0295297983759183
1275,39,574.1809290953545,707.4926650366748,228.31295843520783,561,703,224,590,712,233,818,4.276336193084717,17,4,5,1.4193660369980223,2349,224.14940364446707,9,9,1245mosF,"[578, 707, 229]",252.1994164248281,66.02565592958601,66.02565592958601,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,18016116446.125435,True,mock,2181.0,807.0,1.3514644216622442,0.06109437793999625
1276,40,567.3060498220641,481.0134136326307,388.7224199288256,551,472,381,585,491,397,3653,7.68814754486084,7,7,5,1.5735369373442905,10336,262.7958525486855,19,16,1245mosF,"[558, 479, 386]",253.06622269923372,139.8665799962371,117.78237966653158,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,57127484019.680374,True,mock,3082.0,2680.0,4.2576928561079095,0.07494648417959182
1277,41,564.5666824869483,252.37399145704796,863.7565258661605,549,245,858,579,259,871,2107,4.757737636566162,20,6,5,1.620709956990695,5460,231.8786934253108,14,13,1245mosF,"[569, 251, 863]",253.43781254797264,103.21090802378713,95.83869957794882,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,28289655609.52674,True,mock,2555.0,1873.0,2.1025851336938537,0.060353400857841605
1278,42,552.0616113744076,416.8809899947341,127.13375460768826,531,412,122,571,424,133,1899,4.212684631347656,26,5,4,1.2542142974795556,5280,309.1715912337477,12,11,1245mosF,"[557, 417, 126]",254.9247809812574,88.98554122862355,81.57007893040827,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,53224648312.33078,True,mock,3012.0,1810.0,3.9123898238976738,0.13814216580725763
1279,43,538.7712628865979,262.4974226804124,892.3015463917526,512,258,888,570,268,898,1552,5.62751579284668,5,6,3,1.0,5800,448.2988072889341,10,10,1245mosF,"[517, 264, 891]",256.6608100736364,74.65960718957345,74.65960718957345,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,20222387214.198906,True,mock,3976.0,1512.0,1.4675704982171907,0.07227843974595392
1280,44,563.8478260869565,877.6666666666666,20.644927536231883,561,874,18,568,882,24,138,3.3099751472473145,4,1,3,1.70553650412113,336,54.10502846590584,8,6,1245mosF,"[565, 875, 21]",253.5616893610056,59.00648697668849,44.25486488301405,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1281,45,551.3149284253578,660.1063394683026,225.480572597137,542,656,223,567,665,230,489,3.302287340164185,1,4,2,1.6811594348854493,1575,193.23224452109227,9,7,1245mosF,"[543, 660, 225]",255.0487390226913,66.77160687644312,51.933471546275264,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,9432777335.570166,True,mock,2689.0,489.0,0.6927401809744276,0.042730772563852853
1282,46,557.4016949152542,619.8830508474576,990.5457627118644,548,616,987,567,625,995,590,4.112239837646484,4,3,4,1.2709306972086951,1368,146.85650583603015,9,8,1245mosF,"[552, 619, 991]",254.30509234425773,66.57692062213106,59.17948471368987,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,6092458263.025921,True,mock,1683.0,582.0,0.44990130381912624,0.027470766776194207
1283,47,537.9855358316897,527.689677843524,299.47205785667325,514,524,294,558,533,307,1521,4.016587734222412,2,3,9,1.1666666666666663,5148,340.0887503571225,9,13,1245mosF,"[516, 527, 303]",256.78486298255723,67.22612308766276,97.10440242571023,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,17331831659.904385,True,mock,3502.0,1323.0,1.2566520160253665,0.04522030468475126
1284,48,545.4377880184331,101.33640552995392,1349.47465437788,539,98,1347,552,105,1353,217,3.341150999069214,5,5,3,2.0686284412204943,546,100.480767150968,7,6,1245mosF,"[544, 103, 1350]",255.7926295161552,52.08494383319534,44.64423740761365,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5457363677.308779,False,,,,0.3985899812360956,0.03691535847088545
1285,49,525.7363465160075,848.8380414312618,574.9679849340866,517,846,572,541,854,579,531,4.079959392547607,11,3,4,1.5190372197342816,1344,185.50295474024855,8,7,1245mosF,"[528, 849, 576]",258.2740269210871,60.10309776820609,52.59021032468177,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,7195988040.217654,True,mock,2091.0,526.0,0.5160874065848893,0.030300051324786678
1286,50,531.6926605504588,722.683486238532,396.5366972477064,524,720,394,540,726,400,218,4.643869876861572,13,1,1,1.709349811491227,576,123.66863649349908,6,6,1245mosF,"[537, 721, 395]",257.52932284427567,44.947347584757885,44.947347584757885,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3134804295.001434,True,mock,1924.0,218.0,0.22605228549952283,0.022971752680811745
1287,51,522.9729272419628,560.8595600676819,1299.818950930626,516,557,1296,531,566,1305,591,4.028669357299805,10,5,3,1.1247188795778194,1215,115.93934671265538,9,9,1245mosF,"[526, 562, 1299]",258.6464705777092,67.71349083932462,67.71349083932462,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,7101099761.232538,True,mock,1503.0,591.0,0.5078997911916265,0.024258421412465172
1288,52,511.9772520473157,166.01910828025478,361.4440400363967,501,161,356,522,172,367,1099,4.355959892272949,8,5,5,1.530768262827032,2541,162.31508539771752,11,11,1245mosF,"[509, 166, 361]",260.01262016762627,83.19807069495879,83.19807069495879,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,23288172517.09963,True,mock,1822.0,999.0,1.6492000470466541,0.06752453017569147
1289,53,495.19572953736656,665.4422979156075,447.12252160650735,484,659,441,508,673,454,1967,5.286178588867188,5,7,5,1.376357882342268,4368,185.50295474024855,14,13,1245mosF,"[489, 666, 446]",262.00121474092225,106.69829811456104,99.0769903518636,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,31753973564.924236,True,mock,2113.0,1733.0,2.216656481869899,0.05595783151851239
1290,54,493.9525773195877,7.683505154639175,1088.2876288659793,484,3,1084,504,13,1094,970,3.49576735496521,13,7,4,1.2862588563160129,2000,154.58579561687384,10,10,1245mosF,"[497, 10, 1088]",262.2499114843996,76.28541097220219,76.28541097220219,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1291,55,486.9337748344371,166.74172185430464,881.8278145695364,481,165,879,494,170,885,151,3.169627904891968,3,2,1,1.5202405035466866,390,100.480767150968,5,6,1245mosF,"[484, 167, 880]",263.12056447131704,38.26933602705507,45.92320337494672,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3397216109.4612412,True,mock,1775.0,151.0,0.23525259319533154,0.027001230398207326
1292,56,453.0628456510809,681.8954248366013,1330.1166415284065,439,676,1325,469,689,1336,1989,6.226112842559815,5,4,5,1.4572208377833158,4290,231.8786934253108,13,11,1245mosF,"[444, 680, 1330]",267.2295684480701,101.05411687133966,85.50732850271878,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,23734171879.177837,True,mock,2618.0,1950.0,1.5962858090345409,0.05167207964284986
1293,57,449.0426966292135,784.008988764045,541.132584269663,440,780,538,458,789,545,445,3.3522660732269287,10,4,5,1.2693795981304337,1134,139.12721605518644,9,7,1245mosF,"[450, 784, 543]",267.7281343573046,70.0910649688765,54.515272261532,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5279264625.206403,False,,,,0.35382308883456437,0.021584774102670436
1294,58,438.8303303303304,781.7267267267267,1021.6696696696696,430,777,1018,449,787,1026,666,4.706825733184815,7,4,3,1.348591142646718,1520,146.85650583603015,10,8,1245mosF,"[437, 781, 1021]",269.0997541553156,78.27794954080656,62.62235899678316,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,8249728297.721062,True,mock,1720.0,661.0,0.5476153056523636,0.03145734005274452
1295,59,435.8129032258065,521.894623655914,20.12903225806452,427,518,17,444,527,24,465,3.7508444786071777,7,4,4,1.963027496345052,1071,131.39792627434275,9,7,1245mosF,"[434, 522, 21]",269.4739758012895,70.54812521160912,54.87076355822659,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,40215872804.81746,True,mock,5344.0,688.0,2.6625500466531076,0.188207039949978
1296,60,421.0268456375839,620.7114093959732,1291.4093959731545,419,616,1288,425,626,1296,149,3.413490295410156,1,3,4,1.4753387177156188,480,46.37573868506215,10,8,1245mosF,"[420, 619, 1292]",271.2211573825062,78.89504075776058,63.11603196533366,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2468200159.5146475,False,,,,0.1614360397084656,0.007944949459254474
1297,61,400.5398230088496,164.16241540864132,1512.3805309734514,386,158,1508,419,172,1518,1921,5.297770977020264,26,5,5,1.490127464051806,4620,255.06656276784184,14,10,1245mosF,"[412, 163, 1513]",273.8444458890428,111.52137730879824,79.65812449223003,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,35144417129.53028,True,mock,2437.0,1715.0,2.257438467928075,0.08336382010291325
1298,62,400.3555555555556,697.5444444444445,1419.7888888888888,396,695,1418,404,701,1423,90,4.742128849029541,3,2,2,2.170736581340869,240,61.83431824674954,6,5,1245mosF,"[399, 697, 1420]",273.8444458890428,47.79487383257344,39.82906140357148,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2339918675.4949946,True,mock,926.0,90.0,0.15030047049627396,0.015549259495901217
1299,63,387.84753363228697,518.0986547085201,23.062780269058297,379,516,21,401,522,27,223,3.746072292327881,5,1,3,1.4192341066111702,792,170.04437517856124,6,6,1245mosF,"[384, 517, 24]",275.4699014902031,48.07856936317181,48.07856936317181,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,21157613942.7664,False,,,,1.3439887222599112,0.1671793915694121
1300,64,378.4803519061584,922.075659824047,128.71730205278593,369,916,123,388,930,136,1705,6.677555084228516,11,4,5,1.0914043761435983,3458,146.85650583603015,14,13,1245mosF,"[380, 920, 128]",276.5958964160864,112.64188771892084,104.5960377995963,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,True,mock,1686.0,1218.0,,
1301,65,363.51332263242375,488.6263242375602,129.01091492776885,343,482,124,386,497,135,3115,5.657402515411377,7,5,5,1.3750724421061282,7095,332.3594605762788,15,11,1245mosF,"[350, 487, 129]",278.47379135326355,121.50712414220727,89.10522175718104,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,78524954126.47548,True,mock,3627.0,2706.0,4.887519414416934,0.13758848944407245
1302,66,374.925,661.9454545454546,1313.3181818181818,364,658,1311,385,666,1317,440,3.091395854949951,11,6,4,1.312066259732726,1008,162.31508539771752,8,6,1245mosF,"[375, 664, 1315]",277.0965171898256,64.48329033479642,48.36246736915525,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5329759074.729383,True,mock,1570.0,403.0,0.33483634326048023,0.025573987189915885
1303,67,367.0660377358491,846.6132075471698,162.45283018867926,363,843,158,373,852,166,212,3.851569414138794,3,4,4,1.5302438705949828,720,77.29289780843692,9,8,1245mosF,"[366, 847, 162]",277.9728681314475,72.77313012529365,64.68722646786975,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,19017064256.204437,False,,,,1.1876616182946926,0.04945700598359177
1304,68,352.83934426229507,268.47786885245904,1096.4327868852458,338,264,1092,370,274,1102,1220,4.182997703552246,24,6,4,1.2272727272727268,3200,247.33727298699816,10,10,1245mosF,"[362, 270, 1096]",279.8518977629081,81.40562149804241,81.40562149804241,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,15372892158.614231,True,mock,2575.0,1200.0,0.9480056357657588,0.04132191832199536
1305,69,348.6385041551247,10.74376731301939,734.5401662049861,340,6,731,359,17,739,722,5.763038158416748,7,6,3,1.749598947939973,1672,146.85650583603015,11,8,1245mosF,"[347, 12, 734]",280.35323385582336,89.70660022140434,65.24116274850071,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,74912687344.14229,True,mock,849.0,479.0,4.6041718245665875,0.1818003452758545
1306,70,302.8337306317044,250.20738974970203,665.557210965435,286,245,661,321,257,672,1678,4.734866142272949,27,7,5,1.649880339561795,4620,270.5251423295292,12,11,1245mosF,"[313, 252, 666]",286.1265276320107,99.87700616313616,91.5539217222774,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,24353268890.46776,True,mock,2595.0,1625.0,1.4406104345017476,0.05110786747238932
1307,71,300.4921465968586,859.652705061082,742.7975567190227,287,856,739,309,865,747,573,3.958933115005493,7,1,5,1.6514892740901683,1584,170.04437517856124,9,8,1245mosF,"[294, 857, 744]",286.3778718155978,74.97355504777566,66.64315972291969,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5838855808.07857,False,,,,0.3448277102574098,0.02006742744268921
1308,72,301.68224299065423,466.1028037383177,1385.7102803738317,297,464,1384,309,470,1388,107,3.673427820205689,10,1,2,1.875,288,92.75147737012428,6,4,1245mosF,"[307, 465, 1386]",286.2521962671466,49.96043487560377,33.306956395849184,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,1893182850.7593973,True,mock,4675.0,1007.0,0.11189851892591635,0.01551393733265682
1309,73,284.35632183908046,115.91954022988506,162.6551724137931,281,111,156,286,123,168,87,6.256662845611572,4,9,2,2.999999999999999,720,38.64644890421846,12,12,1245mosF,"[285, 120, 158]",288.3896212674294,100.6669749187182,100.6669749187182,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1310,74,272.78274760383385,286.3130990415335,1104.1980830670927,266,283,1101,282,290,1108,313,3.5924558639526367,7,4,5,1.5202405035466868,784,123.66863649349908,7,7,1245mosF,"[273, 287, 1106]",289.89959629621546,59.02986422601652,59.02986422601652,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3648636558.0711403,True,mock,2800.0,313.0,0.2105997867664656,0.018731570855861975
1311,75,264.8995327102804,860.9018691588785,746.481308411215,255,858,744,279,865,750,428,4.149629592895508,3,4,3,1.6442093125571111,1008,185.50295474024855,7,6,1245mosF,"[258, 862, 747]",290.9068006452257,59.23495294200486,50.7728166212645,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,4777302003.940433,False,,,,0.273961031126511,0.02087733912588193
1312,76,271.17351598173514,454.1598173515982,219.8904109589041,265,451,218,278,458,223,219,4.73516845703125,5,2,0,1.252673796791444,455,100.480767150968,7,5,1245mosF,"[270, 453, 218]",290.02547257923305,59.05549537552737,42.1824964112603,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5942625936.839608,True,mock,4676.0,843.0,0.3427303473516948,0.027617623780384754
1313,77,271.014440433213,182.1046931407942,565.7292418772563,265,179,563,278,186,569,277,3.767635822296143,1,4,4,1.38115748404492,546,100.480767150968,7,6,1245mosF,"[266, 183, 567]",290.02547257923305,59.05549537552737,50.618995850562094,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,8282244442.427203,False,,,,0.4776636700297383,0.037462601210428506
1314,78,252.31030818278427,468.03294367693945,1384.4760892667375,241,463,1380,271,474,1389,941,3.355428457260132,11,7,6,1.4700062814070352,2970,231.8786934253108,11,9,1245mosF,"[252, 470, 1386]",292.4184393963165,93.56718907613,76.55497201676701,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,9585735717.10778,False,,,,0.5443983678542338,0.02705880255728545
1315,79,259.688995215311,653.6315789473684,675.9186602870814,253,651,674,267,657,679,209,4.0724616050720215,10,2,3,1.4761088905817794,420,108.21005693181168,6,5,1245mosF,"[263, 653, 677]",291.5365287148784,50.88272490711695,42.40227062437413,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5513001025.395224,True,mock,1342.0,209.0,0.3148730886327962,0.026013471028134564
1316,80,236.9138755980861,740.11004784689,849.0287081339712,223,737,846,247,744,852,209,3.986926555633545,5,5,3,1.6556418111495772,1008,185.50295474024855,7,6,1245mosF,"[228, 742, 849]",294.4355127635908,59.95347549222929,51.38869309062721,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3459708076.735253,True,mock,1988.0,209.0,0.1939736786090714,0.02280730150639672
1317,81,209.39657520918468,546.2086008951158,1444.0593500681066,181,539,1436,239,554,1453,5139,6.169892311096191,52,9,11,1.385244089151197,14790,448.2988072889341,15,17,1245mosF,"[233, 548, 1447]",297.8433600771945,129.95869360618627,147.2865220790731,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,60172375381.76762,True,mock,4466.0,3871.0,3.3018055056554143,0.06486142437286516
1318,82,215.650401836969,108.2324913892078,309.6308840413318,194,102,306,239,115,315,1742,4.806107044219971,7,8,6,1.5202405035466864,5265,347.81804013796614,13,9,1245mosF,"[201, 110, 312]",297.0856222111555,112.34432387879562,77.77683767792286,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,92131654632.5424,True,mock,3332.0,1692.0,5.079630032399801,0.23328206789852457
1319,83,225.217125382263,832.5229357798165,45.00917431192661,221,829,42,234,837,49,327,3.967509269714356,7,4,5,2.056182445816048,728,100.480767150968,8,7,1245mosF,"[228, 833, 47]",295.82328271500097,68.8412067411015,60.23605564361724,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1320,84,231.7941176470588,220.14705882352945,387.1029411764706,230,217,384,234,224,391,68,3.512176275253296,1,5,0,1.871512460494712,196,30.91715912337477,7,7,1245mosF,"[231, 222, 384]",295.0662129830538,60.081899777043326,60.081899777043326,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2391645614.2757964,False,,,,0.13355534274175018,0.012814277761410784
1321,85,225.3404255319149,231.1117021276596,1488.4308510638298,219,229,1486,233,235,1491,188,4.257111072540283,13,2,2,1.867751515934407,420,108.21005693181168,6,5,1245mosF,"[232, 231, 1488]",295.82328271500097,51.63090464807161,43.02575373990196,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3741393878.619724,True,mock,2029.0,188.0,0.20792933504931405,0.020503212019139648
1322,86,223.81698389458276,458.65592972181554,218.72767203513908,216,454,214,232,465,223,683,4.477047443389893,1,5,6,1.508476237782859,1584,123.66863649349908,11,9,1245mosF,"[217, 459, 220]",296.07569494100073,94.7374269098167,77.5124393244357,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,13884041180.461344,False,,,,0.7703805316032284,0.031994748634205324
1323,87,213.86064235166032,804.5906369080021,955.4725095264016,203,798,950,227,812,963,1837,5.513471603393555,8,7,7,1.5132799904424896,4368,185.50295474024855,14,13,1245mosF,"[211, 805, 957]",297.33817364325915,121.08904580308553,112.43982738944392,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,23861444289.837524,True,mock,1834.0,1536.0,1.313499053297793,0.03528428043994081
1324,88,218.9119170984456,178.9119170984456,986.5958549222798,214,176,984,226,183,990,193,3.190680742263794,8,2,2,1.0666666666666669,504,92.75147737012428,7,6,1245mosF,"[222, 178, 986]",296.7068472811205,60.41596861017294,51.78511576169677,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,4554119875.559157,False,,,,0.2516888406903452,0.017817817848027044
1325,89,194.4642857142857,416.93831168831167,1464.9188311688313,188,414,1462,204,421,1469,308,4.39411211013794,3,3,2,1.135941912061315,784,123.66863649349908,7,7,1245mosF,"[191, 417, 1464]",299.7388021698802,61.03334058208842,61.03334058208842,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,5986202317.526652,True,mock,3762.0,308.0,0.3246048308593095,0.0325680835438723
1326,90,163.3290060851927,862.909939148073,1510.131845841785,142,855,1501,184,872,1520,4930,7.947247982025146,32,7,6,1.6304174550084616,13566,324.63017079543505,17,19,1245mosF,"[174, 862, 1507]",303.6610243314568,150.16341527021882,167.82970282791362,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,91918525819.84767,True,mock,3465.0,3268.0,4.864717090959875,0.06521853151874532
1327,91,161.26174496644296,930.513422818792,792.6442953020135,152,927,791,174,934,796,298,4.014871120452881,17,6,1,1.7168134833342283,770,170.04437517856124,7,5,1245mosF,"[169, 933, 792]",303.9143014950496,61.8835630777028,44.20254475628277,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,4983285233.616278,False,,,,0.26332620481150754,0.029832947889225025
1328,92,169.03108808290156,754.4715025906736,20.502590673575128,166,751,17,174,759,25,193,3.2878401279449463,6,5,2,2.236294850436057,512,61.83431824674954,8,8,1245mosF,"[172, 756, 19]",302.9013606455143,70.48835033869835,70.48835033869835,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1329,93,159.20546163849156,52.748374512353706,233.18010403120937,145,46,229,174,60,239,1538,5.055673122406006,22,4,2,1.9530433007433556,4060,224.14940364446707,14,10,1245mosF,"[167, 50, 231]",304.1676066338384,123.87028816451044,88.47877486461533,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,True,mock,2041.0,1431.0,,
1330,94,164.66169154228857,925.6517412935324,1236.8955223880596,157,923,1235,172,929,1240,201,3.026370048522949,10,3,3,1.908060470680827,450,115.93934671265538,6,5,1245mosF,"[167, 926, 1238]",303.5343962389106,52.976747894179454,44.14728977484549,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,3119950135.6823325,False,,,,0.1652496281772656,0.014228109777021046
1331,95,160.32110091743118,948.1376146788992,1285.6422018348624,154,946,1284,168,951,1288,109,4.023239135742188,0,3,2,3.535322165454393,280,108.21005693181168,5,4,1245mosF,"[154, 949, 1286]",304.0409505672554,44.22096511772999,35.37677200438081,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2772923546.1481442,False,,,,0.14641255671635459,0.025436645189582788
1332,96,163.72321428571428,851.0357142857143,45.77678571428572,161,848,43,167,855,49,112,3.2275197505950928,5,6,0,1.7653547842435025,252,46.37573868506215,7,6,1245mosF,"[166, 854, 43]",303.6610243314568,61.83199033745257,52.99884866634322,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1333,97,162.1046511627907,832.7209302325581,1430.4186046511627,158,831,1429,167,836,1433,86,3.546219825744629,1,1,1,1.6442093125571111,180,69.56360802759322,5,4,1245mosF,"[159, 832, 1430]",303.7876594166437,44.18412541204254,35.347300239905664,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,2222993154.221202,False,,,,0.11755862438595159,0.01995942069304407
1334,98,144.3179347826087,234.2463768115942,250.3161231884058,132,229,246,159,241,255,1104,4.3912882804870605,6,7,3,1.2144138272106602,2916,208.69082408277967,12,9,1245mosF,"[138, 236, 249]",306.06828735214475,106.8379939294756,80.12849402327535,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,35111408075.67871,True,mock,1958.0,1061.0,1.8310491361503578,0.08446891947211899
1335,99,152.46413502109704,210.7088607594937,90.17299578059072,147,207,87,158,216,94,237,4.502106189727783,0,3,4,1.931726907630522,693,85.02218758928062,9,7,1245mosF,"[147, 210, 91]",305.0543949911948,79.8630576113966,62.11571091489279,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,True,mock,1387.0,237.0,,
1336,100,144.03934010152284,847.1053299492386,834.4086294416244,137,841,829,153,858,840,788,3.513848304748535,6,4,6,4.112861459086049,2992,123.66863649349908,17,11,1245mosF,"[143, 845, 835]",306.06828735214475,151.35383092344944,97.93482713336088,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,9565784946.166592,False,,,,0.49885274394367507,0.021540094645160844
1337,101,139.13,782.69,16.19,135,780,14,143,787,19,100,4.614796161651611,0,5,2,1.3776223776223775,280,61.83431824674954,7,5,1245mosF,"[135, 785, 16]",306.7021976777293,62.4512393878542,44.60802783221751,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,,False,,,,,
1338,102,135.6687898089172,141.84076433121018,182.10191082802547,132,137,180,140,147,186,157,3.002355098724365,6,8,1,3.4325619928894184,480,61.83431824674954,10,6,1245mosF,"[138, 145, 181]",307.2094520527881,89.36361187594181,53.61816615768191,data/sofia_output/sofia_loud_1245mosF_mask.fits,,,24178841206.636433,False,,,,1.2521914438844903,0.07612567935277516
