,Unnamed: 0,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,overlap_area,area_gt,true_positive_real,dist,nx,ny,mos_name,hi_mass,asymmetry
1853,286,287,109.36431948665992,327.72771023302937,1159.9712934819318,92,313,1145,127,343,1176,11844,23.727729906972673,0.1903830737117236,21.531702041625977,"[109, 327, 1160]",1.5125401604801492,32550,270.5251423295292,40.32403160579038,41.6681667095613,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7204.0,7572.0,False,46.207923631260336,30.0,31.0,1245mosB,11652944472.239529,0.4077221503787179
1854,287,288,110.02126402835204,1335.888511518015,1790.9712049616066,96,1325,1781,126,1349,1803,6772,11.675380945813279,0.14298622289714039,17.809825897216797,"[107, 1338, 1790]",1.207410121363067,15840,231.8786934253108,32.180465374622,29.49875916127653,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4293.0,4896.0,False,46.095112614081394,24.0,22.0,1245mosB,5706240016.235242,0.4146010186757216
1855,288,289,113.40927796483352,969.443696221474,1268.2712308267865,102,962,1262,126,978,1277,2673,2.831713507917455,0.06826689905309437,10.632180213928224,"[116, 969, 1269]",1.402149244139089,5760,185.50295474024853,21.29614415470333,19.965134970466234,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2163.0,3403.0,False,45.75671483754665,16.0,15.0,1245mosB,1363942625.9947982,0.4084880636604774
1856,289,290,105.27067669172932,700.3809523809524,579.4589807852966,86,690,571,126,711,590,5985,6.2162271255035915,0.11716244936757798,7.587206840515137,"[100, 700, 579]",1.1601753012396332,15960,309.1715912337477,28.502503747496228,25.7879789991814,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5469.0,7271.0,False,46.65922650389804,21.0,19.0,1245mosB,3112131761.3687577,0.3724489795918367
1857,290,291,108.78722139673106,599.9096582466567,1891.9674591381872,92,589,1879,126,613,1906,6730,7.064654658461036,0.09193276736270445,11.368084907531738,"[109, 603, 1886]",3.292068135877815,22032,262.7958525486855,32.33798340357485,36.38023289897963,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5362.0,7583.0,False,46.32074052837053,24.0,27.0,1245mosB,3486308927.6262045,0.7816742081447964
1858,291,292,89.48642286675073,452.5469525010509,1101.4917612442202,54,435,1084,126,478,1120,23790,33.00450426263076,0.16771552340037343,18.05865478515625,"[115, 458, 1107]",2.0583753187190856,111456,556.5088642207457,60.6214648502954,50.75284637706908,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,17298.0,17702.0,False,48.46537937241501,43.0,36.0,1245mosB,17812718082.79051,0.4121583937534858
1859,292,293,106.05862151585336,1410.661448766073,781.661448766073,89,1394,768,125,1428,798,12521,27.621701311467035,0.23919249291825015,24.63058280944824,"[98, 1406, 784]",1.1450070210381034,36720,278.2544321103729,46.0353244903458,40.61940102911973,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7442.0,7669.0,False,46.5463919642296,34.0,30.0,1245mosB,13762620640.908875,0.6984732824427481
1860,293,294,112.5508132906993,1269.707076324204,400.0749339635757,102,1255,387,125,1283,414,7193,13.642667242819948,0.10450507170454576,21.062211990356445,"[114, 1271, 401]",1.083078499690107,17388,177.77366495940493,37.36012658344434,36.02583578945508,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3640.0,3824.0,False,45.86950821768482,28.0,27.0,1245mosB,6603313828.672508,0.6270482344795754
1861,294,295,110.44045437889336,1006.2266397947966,690.1586661780872,96,995,680,125,1018,702,5458,6.204245964116615,0.10012906573915847,13.24171543121338,"[115, 1004, 692]",1.1282778687728776,14674,224.14940364446707,30.839612241854027,29.49875916127653,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3785.0,4438.0,False,46.095112614081394,23.0,22.0,1245mosB,3032270788.877642,0.2832939322301024
1862,295,296,97.79708460969684,738.5491355938171,409.25182211893946,71,723,380,125,755,441,28401,92.01589103677074,0.3259303824578754,34.020748138427734,"[81, 737, 420]",1.5683623495490984,105408,417.38164816555934,44.272840474118965,84.39516635301088,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,16519.0,16420.0,False,47.56211460366597,32.0,61.0,1245mosB,47847588512.59842,0.4598681659557968
1863,296,297,105.86165273909006,525.6140071627536,243.21581111553257,89,514,233,125,538,254,7539,14.046510425113883,0.20239318756647753,14.08358669281006,"[115, 522, 241]",1.8909633294316688,18144,278.2544321103729,32.5742912374759,28.502503747496228,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5434.0,6242.0,False,46.65922650389804,24.0,21.0,1245mosB,7032334943.336367,0.8157216494845361
1864,297,298,111.20582344785088,256.63688183638885,455.79017100600834,97,243,443,125,269,470,6491,12.318986983534549,0.16740400301704214,21.028291702270508,"[115, 257, 459]",1.2615161609860597,19656,216.42011386362336,34.77685620794262,36.11442814042398,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4178.0,4555.0,False,45.98230747637631,26.0,27.0,1245mosB,5991676653.031121,0.2113923460588262
1865,298,299,106.81674330538274,240.74736272653504,1785.5854747092235,90,230,1775,125,253,1797,7394,9.947435402675191,0.1277412879765193,14.025135040283203,"[99, 244, 1788]",1.394277433851102,17710,270.5251423295292,31.141537530286342,29.78755725958973,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5230.0,6013.0,False,46.5463919642296,23.0,22.0,1245mosB,4956348570.03289,0.6216216216216216
1866,299,300,111.68352857649982,1250.0285764998223,1557.851260205893,100,1239,1547,124,1263,1571,5634,7.507167051630839,0.07971564041794753,18.261348724365234,"[108, 1248, 1560]",1.200670411049546,13824,185.50295474024853,32.101712517277015,32.101712517277015,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3109.0,3332.0,False,45.98230747637631,24.0,24.0,1245mosB,3651316266.003166,0.1428571428571428
1867,300,301,109.40786791683652,1161.6031390134528,748.7160619649409,98,1150,739,124,1173,759,4906,6.511019368653544,0.0910422676967332,14.385017395019531,"[105, 1159, 747]",1.1821541552332588,11960,200.961534301936,30.91508766276329,26.882683946019096,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3230.0,3703.0,False,46.207923631260336,23.0,20.0,1245mosB,3197631946.1685963,1.0
1868,301,302,84.67788391952526,637.4264365320596,2173.573708206687,45,614,2162,124,662,2186,27636,176.23351812406037,1.0063147744942607,19.476119995117188,"[114, 629, 2174]",1.5133388259314184,91008,610.6138926866515,68.45899603819853,34.22948133605085,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,20278.0,20543.0,False,49.03011123484706,48.0,24.0,1245mosB,97318357532.42238,0.3080724876441515
1869,302,303,104.48038578240138,625.8798222800174,1223.437364542696,85,612,1213,124,640,1236,9228,12.648165072663515,0.16585236325680228,15.803268432617188,"[94, 630, 1222]",1.2948031677218883,25116,301.442301452904,38.095249083708495,31.292523782375863,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,6617.0,7268.0,False,46.7720669253369,28.0,23.0,1245mosB,6362591534.297885,1.0
1870,303,304,104.05474280320908,515.4891930155734,1280.093912222747,86,501,1268,124,531,1292,10595,17.008414380297115,0.1797242924793561,17.805009841918945,"[114, 521, 1280]",1.316995705084418,27360,293.7130116720603,40.81633963940971,32.65306872751855,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7131.0,7746.0,False,46.7720669253369,30.0,24.0,1245mosB,8555991539.183781,0.3252012686020981
1871,304,305,92.5505902802926,1203.7381038603608,1176.6357644672992,64,1190,1164,123,1219,1189,13807,15.422214541435274,0.15983016431256916,15.2588529586792,"[111, 1199, 1174]",1.758726788865176,42775,456.0280970697778,40.59845517473723,34.998666121842355,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,10702.0,11487.0,False,48.126610928276754,29.0,25.0,1245mosB,8208787005.925093,0.6710875331564987
1872,305,306,107.25682382133996,955.4749793217536,626.3966087675765,95,942,612,123,971,641,9672,17.30848456404259,0.11955357795416115,22.65420150756836,"[110, 958, 629]",1.091019564604336,23548,216.42011386362336,39.17024079019967,39.17024079019967,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5420.0,5910.0,False,46.43356330587416,29.0,29.0,1245mosB,8582708787.633577,0.8653266331658291
1873,306,307,108.66071428571428,765.2049573560768,249.5085287846481,94,757,242,123,775,259,3752,6.824286622307104,0.1538619606649804,7.125837802886963,"[104, 767, 249]",1.2194748664008643,8874,224.14940364446707,24.253485828806028,22.90606972330234,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3306.0,4952.0,False,46.32074052837053,18.0,17.0,1245mosB,3367690641.1179185,0.9082758620689656
1874,307,308,98.39727026463846,1152.283913315274,1564.0667847468223,75,1131,1548,122,1175,1582,19196,45.337099733061294,0.20183430543705394,26.31886100769043,"[110, 1158, 1560]",1.4251165274297322,70312,363.2766196996535,60.730693143771525,46.928252559530975,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,11470.0,11675.0,False,47.4492329969429,44.0,34.0,1245mosB,23464412153.917175,0.2575392038600724
1875,308,309,102.45392491467577,1035.309385665529,2194.036518771331,85,1026,2185,122,1046,2204,5860,20.06442149413013,0.3436454305529788,7.479557991027832,"[93, 1038, 2194]",1.7064202392465322,14060,285.9837218912166,27.342195332400937,25.975085280052983,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4982.0,5874.0,False,46.99776541537173,20.0,19.0,1245mosB,10189882492.365797,0.7178743961352657
1876,309,310,99.11886196973916,907.4820384294068,982.6007147498376,77,884,963,122,927,1002,21546,36.83342765844544,0.11038681180893252,20.73813247680664,"[112, 905, 977]",3.778228291268548,75465,347.81804013796614,59.20926145341561,53.70141821057264,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,12225.0,12945.0,False,47.33635727521211,43.0,39.0,1245mosB,18973698562.671085,0.2451317296678121
1877,310,311,94.67183848351078,746.9667618800312,1611.8982082575951,76,718,1596,122,770,1633,15404,24.09400861809866,0.15149647751232695,17.396116256713867,"[91, 729, 1606]",11.394791389148082,88504,355.54732991880985,72.45569416394962,51.55499374253007,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,9737.0,3868.0,False,47.90079473839248,52.0,37.0,1245mosB,12705784258.288692,0.4530909090909091
1878,311,312,101.92110792741164,421.052817574021,1275.8535816618912,83,406,1265,122,437,1288,10470,16.143063907083224,0.15189276952805025,16.903932571411133,"[111, 416, 1276]",1.4161155473903713,27807,301.442301452904,42.48217965439176,31.51903267727442,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7601.0,8089.0,False,47.11062348488631,31.0,23.0,1245mosB,8237380831.086955,0.54239663629993
1879,312,313,96.96395951616884,198.97691927919035,1789.9503826215748,72,181,1777,122,218,1805,16204,35.647121883272234,0.2142223432579199,22.76154327392578,"[111, 193, 1789]",1.4450192342097323,51800,386.4644890421845,51.31197609872278,38.830678208141386,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,10808.0,11224.0,False,47.67500209584159,37.0,28.0,1245mosB,18623365984.626232,1.0
1880,313,314,104.8877652191156,1513.8639698592108,1918.9736268094389,91,1505,1910,121,1525,1929,5043,6.171668963553033,0.10993378279694388,10.664321899414062,"[98, 1516, 1921]",1.4413732596574218,11400,231.8786934253108,27.21088925547963,25.8503445083499,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3842.0,4754.0,False,46.7720669253369,20.0,19.0,1245mosB,3104624937.6410394,0.685504659924648
1881,314,315,102.8950181740432,1266.3861449647209,1060.7701518067138,83,1257,1054,121,1276,1070,4677,3.0570741156340664,0.07028230518534824,5.860260009765625,"[102, 1267, 1061]",1.298336787195189,11552,293.7130116720603,25.975085280052983,21.87375537750365,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4482.0,6889.0,False,46.99776541537173,19.0,16.0,1245mosB,1552560387.443892,1.0
1882,315,316,109.55091672189089,474.8257123923128,906.4559310801856,100,464,896,121,485,917,4527,7.345686409291473,0.0967785705180092,22.067441940307617,"[110, 475, 907]",1.1106825847890132,9261,162.31508539771752,28.226818469740127,28.226818469740127,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2316.0,2516.0,False,46.207923631260336,21.0,21.0,1245mosB,3607545946.1802063,0.5415102211097205
1883,316,317,96.48133116883118,353.5779220779221,1011.6471185064936,74,346,1004,121,362,1020,4928,2.6750707994514653,0.06335062735845942,4.570547580718994,"[115, 352, 1013]",1.3959041297130534,12032,363.2766196996535,22.188955671610085,22.188955671610085,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4746.0,8620.0,False,47.67500209584159,16.0,16.0,1245mosB,1397555255.5436265,0.5983838383838384
1884,317,318,107.72921384665158,1491.2377871239082,2071.221287609188,96,1481,2064,120,1501,2079,3091,4.781420690267664,0.10822272039891785,9.681466102600098,"[112, 1489, 2070]",1.4311118560820717,7200,185.50295474024853,27.0139558055108,20.26046585409041,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2359.0,3456.0,False,46.43356330587416,20.0,15.0,1245mosB,2370949416.3912234,1.0
1885,318,319,94.88281386035172,1409.4192495211562,1832.2503482500435,71,1390,1810,120,1429,1854,22972,58.55014459511604,0.16921740967417373,22.84646797180176,"[109, 1406, 1826]",3.181161460503448,84084,378.7351992613409,54.34175249079063,61.30865101207276,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,13460.0,14173.0,False,47.90079473839248,39.0,44.0,1245mosB,30875954155.60442,0.6783216783216783
1886,319,320,99.7915038929108,1352.968610845513,1660.745526567409,80,1326,1633,120,1380,1688,36605,92.56069360968269,0.1394380170160509,25.79118156433105,"[109, 1359, 1654]",1.9391414988195288,118800,309.1715912337477,74.35583908640326,75.73280139780134,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,18082.0,18992.0,False,47.33635727521211,54.0,55.0,1245mosB,47680023580.406494,0.1727603164421637
1887,320,321,86.37454829573201,922.1287235081552,1831.8359214767067,53,912,1823,120,934,1842,10239,8.916665139830558,0.13985929141295161,6.473245620727539,"[108, 925, 1830]",1.650358502435564,28006,517.8624153165273,31.23245143286528,26.973479847150376,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,8959.0,11224.0,False,48.80420081877955,22.0,19.0,1245mosB,4879133154.647007,0.4338595536200326
1888,321,322,93.16901578851854,916.2157159276512,658.6652350130058,68,905,638,120,932,680,16531,36.05029929381861,0.22809446730624222,23.571889877319336,"[109, 916, 667]",1.8516742881736623,58968,401.923068603872,37.70988037763966,58.65983104505234,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,10355.0,10712.0,False,48.01369988968735,27.0,42.0,1245mosB,19099568442.78076,0.3438992618323925
1889,322,323,89.37474202254326,678.7284489601524,1999.8543419590408,55,660,1989,120,698,2014,12598,23.81788214478314,0.15422637606049602,14.288457870483398,"[111, 669, 2005]",1.5628053501275343,61750,502.40383575484,53.57245118989557,35.24502553590291,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,8975.0,4813.0,False,48.46537937241501,38.0,25.0,1245mosB,12854646038.556625,0.6013428451531683
1890,323,324,105.601778282255,546.3386303443057,206.9275444570564,93,536,197,120,559,218,5286,9.548350170359168,0.14111303095749891,13.457725524902344,"[102, 547, 205]",1.1409922738788345,13041,208.69082408277967,31.217028688752457,28.502503747496228,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3481.0,4027.0,False,46.65922650389804,23.0,21.0,1245mosB,4780347183.893833,0.4861488321564367
1891,324,325,82.89803427419355,609.9848286290322,1319.8032258064516,51,593,1304,119,629,1335,19840,22.89732098065586,0.10680288932950666,15.719096183776855,"[101, 616, 1322]",2.6354598388776886,75888,525.591705097371,51.580830035691775,44.41682166721741,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,14292.0,15018.0,False,49.25604521667473,36.0,31.0,1245mosB,12759655564.726433,0.3595107821049244
1892,325,326,97.25802931088243,604.2567820392891,2112.1619893981915,76,595,2103,119,616,2122,6414,11.448839334900752,0.17634967329453044,8.368915557861328,"[110, 605, 2115]",1.4338871849762562,17157,332.3594605762788,29.05404678357839,26.28699411580535,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4878.0,6301.0,False,47.56211460366597,21.0,19.0,1245mosB,5953312490.603111,0.2782918149466192
1893,326,327,108.07778627901044,541.7294057638358,1010.1861769956644,99,531,998,119,553,1022,3921,5.251654184908511,0.07099615155845337,15.971129417419434,"[109, 544, 1010]",1.35919702844723,10560,154.58579561687384,29.643150684069845,32.33798340357485,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2276.0,2600.0,False,46.32074052837053,22.0,24.0,1245mosB,2591618381.1935215,1.0
1894,327,328,97.12362754883787,427.6578497076857,526.0719378297448,71,407,507,119,446,549,14026,21.30205472087296,0.2006247970170541,13.17958164215088,"[101, 432, 539]",5.140799950641284,78624,371.0059094804972,53.957531891625806,58.108115250574784,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,9947.0,3549.0,False,47.56211460366597,39.0,42.0,1245mosB,11076912229.756897,0.5167810831426392
1895,328,329,102.06764574988874,1564.4641744548287,1893.6250556297284,86,1555,1886,118,1573,1904,4494,5.265190528753396,0.11995316461936345,8.318242073059082,"[109, 1562, 1894]",1.4041783358862818,10368,247.33727298699816,24.60797527166318,24.60797527166318,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3750.0,5197.0,False,46.99776541537173,18.0,18.0,1245mosB,2673970580.393275,0.1741196802765176
1896,329,330,102.72267720982774,1366.530358655747,499.41937305845806,89,1351,493,118,1377,507,3541,3.8494725509952192,0.09395110561248482,6.254927158355713,"[104, 1367, 500]",1.1911501622870475,10556,224.14940364446707,35.5448566991707,19.139535631413647,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3335.0,4553.0,False,46.99776541537173,26.0,14.0,1245mosB,1954986490.0766969,0.2681231380337636
1897,330,331,103.92456595489922,1223.9674715625624,447.8207942526442,90,1213,430,118,1236,460,5011,4.565452005324017,0.06736624558846761,9.541208267211914,"[109, 1223, 448]",1.2187101506701066,19320,216.42011386362336,31.3680228114658,40.91481664417965,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2958.0,3427.0,False,46.88491322900836,23.0,30.0,1245mosB,2307601269.725852,0.6998635743519782
1898,331,332,82.92549766314696,981.783693958802,1865.9029253938031,50,962,1847,118,1003,1886,28885,55.89545255245439,0.20240000545475234,22.48340606689453,"[107, 975, 1860]",2.665169468165549,108732,525.591705097371,58.74484058644915,55.87923608487412,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,19104.0,19477.0,False,49.25604521667473,41.0,39.0,1245mosB,31148042288.718365,1.0
1899,332,333,93.53120356612185,938.3453442298168,1109.214338781575,73,928,1098,118,951,1121,8076,8.609046081416743,0.11242937596991325,13.152339935302734,"[82, 935, 1112]",1.5511185665513396,23805,347.81804013796614,32.12322962071184,32.12322962071184,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,6051.0,6904.0,False,48.01369988968735,23.0,23.0,1245mosB,4561101241.322192,0.7339403136064745
1900,333,334,101.06646331674426,1281.5390913469255,472.1106116551613,87,1269,460,117,1304,484,6229,8.87926744795888,0.09861401195264612,14.223919868469238,"[108, 1282, 476]",3.2235192766392604,25200,231.8786934253108,47.9637547941808,32.889425838372055,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3861.0,4202.0,False,47.11062348488631,35.0,24.0,1245mosB,4530856588.991002,0.7615571776155717
1901,334,335,102.02091696598352,840.0954996830762,710.7819564758081,88,830,702,117,851,724,4733,5.392130533726434,0.09688421741668453,13.673922538757324,"[98, 840, 708]",1.293595039608688,13398,224.14940364446707,28.709305431020624,30.07641557822563,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3066.0,3830.0,False,46.99776541537173,21.0,22.0,1245mosB,2738438112.369415,0.4417386750458235
1902,335,336,95.42489234146754,714.3739761884658,1364.5903909482397,73,703,1347,117,727,1384,11843,14.461406699646327,0.11811724068486482,12.763256072998049,"[109, 715, 1376]",1.8467959510636784,39072,340.0887503571225,33.36225097224525,51.43348175291408,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,8245.0,9239.0,False,47.78789547393098,24.0,37.0,1245mosB,7590597654.33991,0.376976597090449
1903,336,337,90.17123599599236,248.7510702249749,1369.097914199836,64,236,1355,117,260,1384,10979,11.86598189608663,0.11904569023764361,12.703115463256836,"[72, 247, 1374]",2.9809676191243257,36888,409.6523583847157,33.75638492446896,40.78896816580182,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7815.0,8478.0,False,48.35245066918033,24.0,29.0,1245mosB,6374660453.419993,0.4147768836869056
1904,337,338,104.4124916499666,913.50334001336,225.6967267869072,94,905,219,116,923,234,2994,17.702671056051024,0.38657417806923994,9.971882820129396,"[107, 913, 226]",1.8753210114160783,5940,170.04437517856124,24.489799804967216,20.408165934276656,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2298.0,3015.0,False,46.7720669253369,18.0,15.0,1245mosB,8905233632.59452,0.755666538609297
1905,338,339,102.37545922116092,809.121479304433,1363.6811168258632,88,800,1355,116,819,1373,4083,3.668929397961093,0.07254789267157123,9.869297981262209,"[106, 811, 1363]",1.2805305211907936,9576,216.42011386362336,25.975085280052983,24.60797527166318,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2837.0,3207.0,False,46.99776541537173,19.0,18.0,1245mosB,1863296155.782375,0.3138847858197932
1906,339,340,104.38289822171774,1110.506999621642,423.3390087022323,95,1102,414,115,1120,432,2643,4.662940150508626,0.10662715869654284,14.569336891174316,"[105, 1109, 424]",1.4399992846223313,6480,154.58579561687384,24.489799804967216,24.489799804967216,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,1633.0,1936.0,False,46.7720669253369,18.0,18.0,1245mosB,2345667008.3066974,0.5699059561128527
1907,340,341,91.11713535808023,921.3539557555306,1678.369853768279,69,907,1665,115,937,1692,13335,18.62634059630766,0.10938373724991711,15.956687927246094,"[105, 926, 1676]",2.13754842527242,37260,355.54732991880985,42.09694123849741,37.88724528730376,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,9744.0,10388.0,False,48.23952785462099,30.0,27.0,1245mosB,9960305936.604374,0.1032028469750889
1908,341,342,94.80771816592711,911.8367621352696,1106.5838375689125,74,902,1095,115,923,1118,7437,9.255972645311212,0.10975312186014564,15.283158302307127,"[103, 912, 1110]",1.9695595980333287,19803,316.9008810145914,29.260934735491578,32.047691220031645,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4943.0,5808.0,False,47.90079473839248,21.0,23.0,1245mosB,4881063728.167061,0.282051282051282
1909,342,343,94.81259727181175,182.52796850682049,311.67682871006133,75,168,299,115,197,324,10923,33.09279945949411,0.1851293009054369,16.462860107421875,"[105, 178, 314]",2.0281773704250647,29000,309.1715912337477,40.4079620507479,34.83444792151148,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7542.0,8102.0,False,47.90079473839248,29.0,25.0,1245mosB,17451225202.903805,0.8333333333333334
1910,343,344,99.67877094972069,1538.3659217877096,625.9601955307263,86,1528,617,114,1549,635,4296,5.663170362998196,0.08815696309581153,13.649648666381836,"[106, 1539, 629]",1.7977541598464404,10584,216.42011386362336,28.916139458866454,24.785261575394827,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2872.0,3562.0,False,47.33635727521211,21.0,18.0,1245mosB,2917222050.9307704,1.0
1911,344,345,101.1046042860174,1398.6260343730107,839.9768724803735,90,1384,826,114,1414,855,9426,16.867714495313567,0.09201514894225166,18.19928359985352,"[98, 1395, 836]",1.1442192827135955,20880,185.50295474024853,41.11178605497604,39.74139252513461,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,5225.0,5560.0,False,47.11062348488631,30.0,29.0,1245mosB,8607150962.648247,1.0
1912,345,346,100.82964601769912,1406.2052605703047,1599.5248279252703,88,1397,1591,114,1416,1609,4068,5.500984063142165,0.09005092358472257,10.422736167907717,"[105, 1404, 1600]",1.0502945369473338,8892,200.961534301936,26.09983905793758,24.72616306000465,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3225.0,3885.0,False,47.223487438013336,19.0,18.0,1245mosB,2820326147.066267,1.0
1913,346,347,100.14721919302072,1204.552344601963,1702.9607415485275,86,1196,1694,114,1214,1713,3668,3.0246715303521112,0.06776901798857841,7.350426197052002,"[104, 1202, 1702]",1.7491836381903878,9576,216.42011386362336,24.72616306000465,26.09983905793758,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3134.0,4146.0,False,47.223487438013336,18.0,19.0,1245mosB,1550733487.9400353,0.5833333333333334
1914,347,348,90.66229174157976,1008.055495625075,2121.97854488793,69,992,2105,114,1026,2140,16686,63.07011107450528,0.32123239579047946,25.12772750854492,"[103, 1013, 2127]",2.169469912961262,53550,347.81804013796614,47.821553132834666,49.22807035950832,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,10450.0,10772.0,False,48.35245066918033,34.0,35.0,1245mosB,33882618933.714233,0.3169428113308391
1915,348,349,102.03,994.5796551724138,1919.7610344827583,91,985,1912,114,1004,1928,2900,3.2832965771831035,0.07159939853071468,10.7659273147583,"[102, 995, 1920]",1.2452708719008496,6992,177.77366495940493,25.975085280052983,21.87375537750365,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2013.0,2444.0,False,46.99776541537173,19.0,16.0,1245mosB,1667449336.5717206,0.1965077416274469
1916,349,350,103.71538461538462,820.8084615384615,2196.138076923077,94,812,2189,114,830,2204,2600,,,15.68453598022461,"[105, 821, 2197]",1.6796792797822702,5400,154.58579561687384,24.54888599822988,20.457404427287308,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2048.0,3058.0,False,46.88491322900836,18.0,15.0,1245mosB,,0.2179645653069633
1917,350,351,94.59029649595688,765.4665960723912,1471.2397959183672,76,752,1458,114,780,1488,10388,18.447847503226537,0.14987841972939978,18.54239654541016,"[87, 763, 1469]",2.1800963219487324,31920,293.7130116720603,39.01458342175908,41.80134074811992,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,6542.0,6944.0,False,47.90079473839248,28.0,30.0,1245mosB,9728325996.768192,1.0
1918,351,352,85.1088938162109,568.8058635131806,512.8120226656812,54,562,505,114,576,521,4059,2.572178066457845,0.06415065519628561,4.928689956665039,"[86, 572, 514]",1.4158825140809344,13440,463.7573868506215,19.92119382937886,22.76707904743893,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3695.0,8073.0,False,48.917153081323065,14.0,16.0,1245mosB,1413925511.7150385,0.4358974358974359
1919,352,353,103.85690235690237,534.5050505050505,1433.504713804714,91,525,1426,114,545,1444,2970,2.311763387826748,0.050083683871917396,10.133931159973145,"[104, 535, 1433]",1.4337187128086937,8280,177.77366495940493,27.27654058273433,24.54888599822988,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2207.0,2857.0,False,46.88491322900836,20.0,18.0,1245mosB,1168477540.1939929,0.5305389221556887
1920,353,354,77.11316910538989,211.7771809594369,1487.9472918265287,41,192,1456,114,234,1521,37793,108.10301380816867,0.38393375445086736,27.787187576293945,"[105, 205, 1475]",2.043247473577896,199290,564.2381540015896,60.867845413616365,94.20030233722582,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,23195.0,23330.0,False,49.82098329565093,42.0,65.0,1245mosB,61614698292.97506,0.5508797387992019
1921,354,355,94.57254901960783,861.4439215686275,1479.488104575163,76,849,1469,113,874,1492,7650,11.961777799799522,0.13821661569140853,15.2971830368042,"[84, 864, 1483]",1.307318860930198,21275,285.9837218912166,34.83444792151148,32.047691220031645,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,8114.0,9926.0,False,47.90079473839248,25.0,23.0,1245mosB,6307948605.765606,0.6156316916488223
